date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:23:42	58054/58054	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:23:23%20GMT	https://www.nzog.com/projects/indonesia/project/4	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/projects/indonesia/project/4.html	(from https://www.nzog.com/projects/indonesia/)
11:23:43	25179/25179	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Dec%202015%2001:25:56%20GMT	https://www.nzog.com/assets/Uploads/_resampled/CroppedImage400400-2015-Mahakam-Hilir-PSC.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/Uploads/_resampled/CroppedImage400400-2015-Mahakam-Hilir-PSC.jpg	(from https://www.nzog.com/projects/indonesia/)
11:23:46	23018/23018	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2007%20Dec%202015%2001:41:49%20GMT	https://www.nzog.com/themes/nz-oil-gas/combinedfiles/masonry.js?m=1449452509	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/themes/nz-oil-gas/combinedfiles/masonrycaec.js	(from https://www.nzog.com/projects/indonesia/)
11:23:46	1425124/1425124	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:23:24%20GMT	https://www.nzog.com/dmsdocument/198	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/198.pdf	(from https://www.nzog.com/projects/indonesia/)
11:23:46	1425124/1425124	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:23:24%20GMT	https://www.nzog.com/dmsdocument/download/198	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/download/NZOG-Indonesia-Prospective-Resources-presentation-07042016.pdf	(from https://www.nzog.com/projects/indonesia/)
11:23:47	54101/54101	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:23:27%20GMT	https://www.nzog.com/projects/new-zealand/project/27	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/projects/new-zealand/project/27.html	(from https://www.nzog.com/projects/new-zealand/)
11:23:47	12533/12533	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202017%2000:01:49%20GMT	https://www.nzog.com/assets/Uploads/_resampled/CroppedImage400400-201411-PML-38146-Kupe-Field.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/Uploads/_resampled/CroppedImage400400-201411-PML-38146-Kupe-Field.jpg	(from https://www.nzog.com/projects/new-zealand/)
11:23:47	58789/58789	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:23:28%20GMT	https://www.nzog.com/projects/new-zealand/project/11	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/projects/new-zealand/project/11.html	(from https://www.nzog.com/projects/new-zealand/)
11:23:48	203127/203127	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Dec%202015%2001:25:55%20GMT	https://www.nzog.com/assets/Uploads/_resampled/CroppedImage400400-PEP52717-Clipper.png	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/Uploads/_resampled/CroppedImage400400-PEP52717-Clipper.png	(from https://www.nzog.com/projects/new-zealand/)
11:23:48	53800/53800	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:23:29%20GMT	https://www.nzog.com/projects/new-zealand/project/13	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/projects/new-zealand/project/13.html	(from https://www.nzog.com/projects/new-zealand/)
11:23:49	18488/18488	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Dec%202015%2001:25:56%20GMT	https://www.nzog.com/assets/Uploads/_resampled/CroppedImage400400-Toroa.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/Uploads/_resampled/CroppedImage400400-Toroa.jpg	(from https://www.nzog.com/projects/new-zealand/)
11:23:49	52618/52618	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:23:30%20GMT	https://www.nzog.com/projects/new-zealand/project/20	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/projects/new-zealand/project/20.html	(from https://www.nzog.com/projects/new-zealand/)
11:23:49	14999/14999	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Dec%202015%2001:25:55%20GMT	https://www.nzog.com/assets/PDFs/Maps/_resampled/CroppedImage400400-Maari.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/PDFs/Maps/_resampled/CroppedImage400400-Maari.jpg	(from https://www.nzog.com/projects/new-zealand/)
11:23:51	454796/454796	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:23:31%20GMT	https://www.nzog.com/dmsdocument/download/249	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/download/Barque-Announcement-Slides-Feb2017.pdf	(from https://www.nzog.com/projects/new-zealand/)
11:23:51	454796/454796	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:23:30%20GMT	https://www.nzog.com/dmsdocument/249	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/249.pdf	(from https://www.nzog.com/projects/new-zealand/)
11:23:51	50558/50558	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:23:32%20GMT	https://www.nzog.com/projects/australia/project/21	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/projects/australia/project/21.html	(from https://www.nzog.com/projects/australia/)
11:23:52	13741/13741	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Apr%202016%2021:53:37%20GMT	https://www.nzog.com/assets/Uploads/_resampled/CroppedImage400400-AUS-Permits-updated.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/Uploads/_resampled/CroppedImage400400-AUS-Permits-updated.jpg	(from https://www.nzog.com/projects/australia/)
11:23:52	50207/50207	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:23:33%20GMT	https://www.nzog.com/projects/australia/project/24	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/projects/australia/project/24.html	(from https://www.nzog.com/projects/australia/)
11:23:53	49816/49816	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2018:23:33%20GMT	https://www.nzog.com/projects/australia/project/25	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/projects/australia/project/25.html	(from https://www.nzog.com/projects/australia/)
11:23:53	83859/83859	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Dec%202015%2001:25:51%20GMT	https://www.nzog.com/assets/HeaderImages/home-3-alt.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/HeaderImages/home-3-alt.jpg	(from https://www.nzog.com/producing-assets/)
11:23:54	175226/175226	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Oct%202017%2022:15:27%20GMT	https://www.nzog.com/assets/HeaderImages/Explorer-3.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/HeaderImages/Explorer-3.jpg	(from https://www.nzog.com/producing-assets/)
11:23:54	65216/65216	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:23:35%20GMT	https://www.nzog.com/dmsdocument/284	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/284.pdf	(from https://www.nzog.com/producing-assets/kupe/)
11:23:55	408630/408630	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jan%202017%2022:40:49%20GMT	https://www.nzog.com/assets/HeaderImages/Mt-Egmont-Mt-Taranaki-with-snow-cap-over-green-fields-v.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/HeaderImages/Mt-Egmont-Mt-Taranaki-with-snow-cap-over-green-fields-v.jpg	(from https://www.nzog.com/sustainability/)
11:23:55	185622/185622	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jan%202017%2022:54:34%20GMT	https://www.nzog.com/assets/HeaderImages/phohutakawa.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/HeaderImages/phohutakawa.jpg	(from https://www.nzog.com/sustainability/)
11:23:55	1345892/1345892	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Dec%202015%2001:25:53%20GMT	https://www.nzog.com/assets/HeaderImages/light-3c.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/HeaderImages/light-3c.jpg	(from https://www.nzog.com/producing-assets/)
11:23:57	402399/402399	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jan%202017%2022:50:16%20GMT	https://www.nzog.com/assets/HeaderImages/shutterstock-232447447.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/HeaderImages/shutterstock-232447447.jpg	(from https://www.nzog.com/sustainability/)
11:23:57	430848/430848	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jan%202017%2022:43:18%20GMT	https://www.nzog.com/assets/HeaderImages/06-Insulation-with-NZ-Oil-Gas-Dunedin-high-res.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/HeaderImages/06-Insulation-with-NZ-Oil-Gas-Dunedin-high-res.jpg	(from https://www.nzog.com/sustainability/)
11:23:57	449314/449314	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Oct%202017%2002:22:01%20GMT	https://www.nzog.com/assets/HeaderImages/shutterstock-340668917.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/HeaderImages/shutterstock-340668917.jpg	(from https://www.nzog.com/sustainability/)
11:23:57	706985/706985	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Aug%202017%2001:47:00%20GMT	https://www.nzog.com/assets/HeaderImages/sustainability-report-banner.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/HeaderImages/sustainability-report-banner.jpg	(from https://www.nzog.com/sustainability/)
11:23:58	155816/155816	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2020:17:09%20GMT	https://www.nzog.com/assets/HeaderImages/shutterstock-156685628.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/HeaderImages/shutterstock-156685628.jpg	(from https://www.nzog.com/sustainability/about-sustainability/)
11:23:58	244533/244533	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Nov%202016%2000:39:32%20GMT	https://www.nzog.com/assets/HeaderImages/shutterstock-112817785.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/HeaderImages/shutterstock-112817785.jpg	(from https://www.nzog.com/sustainability/about-sustainability/)
11:23:58	7404/7404	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2020:52:05%20GMT	https://www.nzog.com/assets/_resampled/CroppedImage300450-218~Sustainability-Report-2016.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/_resampled/CroppedImage300450-218_Sustainability-Report-2016.jpg	(from https://www.nzog.com/sustainability/about-sustainability/board-comment/)
11:23:59	198166/198166	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Nov%202016%2000:02:49%20GMT	https://www.nzog.com/assets/Uploads/_resampled/ResizedImage486688-chairmen.png	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/Uploads/_resampled/ResizedImage486688-chairmen.png	(from https://www.nzog.com/sustainability/about-sustainability/board-comment/)
11:24:02	18511/18511	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2020:26:49%20GMT	https://www.nzog.com/assets/_resampled/CroppedImage300450-319~20170914-Annual-Report-2017-release.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/_resampled/CroppedImage300450-319_20170914-Annual-Report-2017-release.jpg	(from https://www.nzog.com/sustainability/about-sustainability/board-comment/)
11:24:04	2301581/2301581	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:23:40%20GMT	https://www.nzog.com/dmsdocument/download/218	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/download/Sustainability-Report-2016.pdf	(from https://www.nzog.com/sustainability/about-sustainability/board-comment/)
11:24:05	2301581/2301581	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:23:38%20GMT	https://www.nzog.com/dmsdocument/218	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/218.pdf	(from https://www.nzog.com/sustainability/about-sustainability/)
11:24:09	5872070/5872070	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:23:43%20GMT	https://www.nzog.com/dmsdocument/319	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/319.pdf	(from https://www.nzog.com/sustainability/about-sustainability/board-comment/)
11:24:10	7404/7404	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2020:54:02%20GMT	https://www.nzog.com/assets/_resampled/CroppedImage300450-221~Sustainability-Report-2016.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/_resampled/CroppedImage300450-221_Sustainability-Report-2016.jpg	(from https://www.nzog.com/sustainability/our-values/integrity-and-trust/)
11:24:11	510177/510177	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Jan%202017%2022:43:58%20GMT	https://www.nzog.com/assets/HeaderImages/shutterstock-250163614.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/HeaderImages/shutterstock-250163614.jpg	(from https://www.nzog.com/sustainability/our-values/integrity-and-trust/)
11:24:21	5872070/5872070	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:23:45%20GMT	https://www.nzog.com/dmsdocument/download/319	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/download/20170914-Annual-Report-2017-release.pdf	(from https://www.nzog.com/sustainability/about-sustainability/board-comment/)
11:24:22	18511/18511	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2020:25:59%20GMT	https://www.nzog.com/assets/_resampled/CroppedImage300450-318~20170914-Annual-Report-2017-release.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/_resampled/CroppedImage300450-318_20170914-Annual-Report-2017-release.jpg	(from https://www.nzog.com/sustainability/our-values/integrity-and-trust/)
11:24:23	2301581/2301581	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:23:52%20GMT	https://www.nzog.com/dmsdocument/221	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/221.pdf	(from https://www.nzog.com/sustainability/our-values/integrity-and-trust/)
11:24:23	2301581/2301581	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:24:01%20GMT	https://www.nzog.com/dmsdocument/download/221	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/download/Sustainability-Report-2017.pdf	(from https://www.nzog.com/sustainability/our-values/integrity-and-trust/)
11:24:28	5872070/5872070	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:24:04%20GMT	https://www.nzog.com/dmsdocument/318	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/318.pdf	(from https://www.nzog.com/sustainability/our-values/integrity-and-trust/)
11:24:28	146737/146737	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Nov%202016%2002:33:50%20GMT	https://www.nzog.com/assets/HeaderImages/Sustainability-Report-2016-16.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/HeaderImages/Sustainability-Report-2016-16.jpg	(from https://www.nzog.com/sustainability/our-values/what-we-could-do-better/)
11:24:28	7404/7404	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2020:54:23%20GMT	https://www.nzog.com/assets/_resampled/CroppedImage300450-222~Sustainability-Report-2016.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/_resampled/CroppedImage300450-222_Sustainability-Report-2016.jpg	(from https://www.nzog.com/sustainability/our-values/what-we-could-do-better/)
11:24:32	5872070/5872070	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:24:04%20GMT	https://www.nzog.com/dmsdocument/download/318	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/download/20170914-Annual-Report-2017-release-2.pdf	(from https://www.nzog.com/sustainability/our-values/integrity-and-trust/)
11:24:34	2301581/2301581	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:24:09%20GMT	https://www.nzog.com/dmsdocument/222	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/222.pdf	(from https://www.nzog.com/sustainability/our-values/what-we-could-do-better/)
11:24:34	7404/7404	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2020:54:48%20GMT	https://www.nzog.com/assets/_resampled/CroppedImage300450-223~Sustainability-Report-2016.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/_resampled/CroppedImage300450-223_Sustainability-Report-2016.jpg	(from https://www.nzog.com/sustainability/our-values/te-reo-whakawhitiwhiti-communication/)
11:24:34	351410/351410	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2003:12:23%20GMT	https://www.nzog.com/assets/HeaderImages/Sustainability-Report-2016-25.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/HeaderImages/Sustainability-Report-2016-25.jpg	(from https://www.nzog.com/sustainability/our-values/te-reo-whakawhitiwhiti-communication/)
11:24:39	2301581/2301581	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:24:12%20GMT	https://www.nzog.com/dmsdocument/download/222	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/download/Sustainability-Report-2018.pdf	(from https://www.nzog.com/sustainability/our-values/what-we-could-do-better/)
11:24:39	2301581/2301581	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:24:15%20GMT	https://www.nzog.com/dmsdocument/223	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/223.pdf	(from https://www.nzog.com/sustainability/our-values/te-reo-whakawhitiwhiti-communication/)
11:24:40	18511/18511	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2020:27:32%20GMT	https://www.nzog.com/assets/_resampled/CroppedImage300450-320~20170914-Annual-Report-2017-release.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/_resampled/CroppedImage300450-320_20170914-Annual-Report-2017-release.jpg	(from https://www.nzog.com/sustainability/our-values/te-reo-whakawhitiwhiti-communication/)
11:24:43	2301581/2301581	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:24:18%20GMT	https://www.nzog.com/dmsdocument/download/223	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/download/Sustainability-Report-2019.pdf	(from https://www.nzog.com/sustainability/our-values/te-reo-whakawhitiwhiti-communication/)
11:24:47	5872070/5872070	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:24:21%20GMT	https://www.nzog.com/dmsdocument/320	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/320.pdf	(from https://www.nzog.com/sustainability/our-values/te-reo-whakawhitiwhiti-communication/)
11:24:47	7404/7404	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2020:55:12%20GMT	https://www.nzog.com/assets/_resampled/CroppedImage300450-224~Sustainability-Report-2016.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/_resampled/CroppedImage300450-224_Sustainability-Report-2016.jpg	(from https://www.nzog.com/sustainability/our-values/arumoni-han/)
11:24:48	515193/515193	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2002:15:20%20GMT	https://www.nzog.com/assets/HeaderImages/shutterstock-247628917.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/HeaderImages/shutterstock-247628917.jpg	(from https://www.nzog.com/sustainability/our-values/arumoni-han/)
11:24:55	5872070/5872070	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:24:22%20GMT	https://www.nzog.com/dmsdocument/download/320	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/download/20170914-Annual-Report-2017-release-3.pdf	(from https://www.nzog.com/sustainability/our-values/te-reo-whakawhitiwhiti-communication/)
11:24:56	2301581/2301581	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:24:28%20GMT	https://www.nzog.com/dmsdocument/224	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/224.pdf	(from https://www.nzog.com/sustainability/our-values/arumoni-han/)
11:24:56	18511/18511	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2020:28:24%20GMT	https://www.nzog.com/assets/_resampled/CroppedImage300450-321~20170914-Annual-Report-2017-release.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/_resampled/CroppedImage300450-321_20170914-Annual-Report-2017-release.jpg	(from https://www.nzog.com/sustainability/our-values/arumoni-han/)
11:24:58	2301581/2301581	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:24:35%20GMT	https://www.nzog.com/dmsdocument/download/224	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/download/Sustainability-Report-2020.pdf	(from https://www.nzog.com/sustainability/our-values/arumoni-han/)
11:25:03	19031/19031	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2003:02:25%20GMT	https://www.nzog.com/assets/HeaderImages/_resampled/CroppedImage400400-shutterstock-101664424.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/HeaderImages/_resampled/CroppedImage400400-shutterstock-101664424.jpg	(from https://www.nzog.com/sustainability/materiality/)
11:25:04	5872070/5872070	---M--	200	added ('OK')	application/pdf	date:Thu,%2007%20Dec%202017%2018:24:38%20GMT	https://www.nzog.com/dmsdocument/321	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/dmsdocument/321.pdf	(from https://www.nzog.com/sustainability/our-values/arumoni-han/)
11:25:04	28982/28982	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2001:50:58%20GMT	https://www.nzog.com/assets/HeaderImages/_resampled/CroppedImage400400-shutterstock-183938696.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/HeaderImages/_resampled/CroppedImage400400-shutterstock-183938696.jpg	(from https://www.nzog.com/sustainability/materiality/)
11:25:05	37931/37931	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2003:12:28%20GMT	https://www.nzog.com/assets/HeaderImages/_resampled/CroppedImage400400-Sustainability-Report-2016-25.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/HeaderImages/_resampled/CroppedImage400400-Sustainability-Report-2016-25.jpg	(from https://www.nzog.com/sustainability/materiality/)
11:25:05	29017/29017	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Nov%202016%2003:02:25%20GMT	https://www.nzog.com/assets/HeaderImages/_resampled/CroppedImage400400-shutterstock-306876905.jpg	C:/Users/Dallas/Documents/GitHub/parkerprecisionweb.github.io/portfolio/patroleum_design/patroleum_example/www.nzog.com/assets/HeaderImages/_resampled/CroppedImage400400-shutterstock-306876905.jpg	(from https://www.nzog.com/sustainability/materiality/)
